pH,N,P,K,Rainfall,crop
7.1,457.9,9.0,357.5,1302.9,groundnut
6.6,452.2,14.8,292.9,1302.9,groundnut
6.8,510.7,9.7,256.6,1302.9,groundnut
6.5,445.7,12.1,269.0,1302.9,groundnut
6.7,475.1,15.2,303.0,1302.9,groundnut
6.9,453.5,13.2,253.1,1302.9,groundnut
6.4,449.5,13.4,269.4,1302.9,groundnut
6.5,437.1,13.2,291.3,1302.9,groundnut
6.7,524.0,11.0,306.1,1302.9,groundnut
6.4,461.1,15.0,343.7,1302.9,groundnut
6.6,474.8,15.1,335.3,1302.9,groundnut
7.0,443.6,13.7,321.2,1302.9,groundnut
6.4,470.1,15.8,367.9,1302.9,groundnut
7.1,458.7,9.2,371.8,1302.9,groundnut
6.8,443.5,16.4,360.2,1302.9,groundnut
6.9,462.5,12.5,316.7,1302.9,groundnut
6.5,464.4,14.4,339.6,1302.9,groundnut
6.7,463.2,16.6,272.9,1302.9,groundnut
7.1,450.7,16.8,365.1,1302.9,groundnut
7.1,515.9,16.6,250.5,1302.9,groundnut
6.7,432.8,14.7,301.8,1302.9,groundnut
7.1,501.4,12.2,260.4,1302.9,groundnut
6.6,431.5,9.7,356.4,1302.9,groundnut
6.4,491.6,11.7,348.9,1302.9,groundnut
6.7,445.9,8.8,305.4,1302.9,groundnut
6.4,521.9,11.6,325.4,1302.9,groundnut
6.9,491.9,16.4,254.7,1302.9,groundnut
6.4,453.3,16.0,263.7,1302.9,groundnut
6.4,517.8,11.6,351.2,1302.9,groundnut
6.4,459.3,16.0,305.5,1302.9,groundnut
6.3,507.3,12.5,272.0,1302.9,groundnut
6.6,470.7,13.8,283.0,1302.9,groundnut
6.8,520.4,8.4,322.4,1302.9,groundnut
6.7,499.1,13.2,266.8,1302.9,groundnut
7.0,436.5,9.9,308.8,1302.9,groundnut
6.8,498.6,17.3,307.3,1302.9,groundnut
6.6,496.1,16.0,314.3,1302.9,groundnut
6.8,501.5,10.5,365.4,1302.9,groundnut
6.6,512.4,10.6,350.6,1302.9,groundnut
6.8,472.8,16.0,331.9,1302.9,groundnut
6.4,459.7,14.4,347.5,1302.9,groundnut
6.4,497.4,9.4,314.0,1302.9,groundnut
6.6,501.9,15.8,359.3,1302.9,groundnut
6.3,482.4,12.8,364.1,1302.9,groundnut
6.4,462.5,15.5,363.9,1302.9,groundnut
6.3,511.5,13.2,323.7,1302.9,groundnut
6.8,497.7,9.8,276.3,1302.9,groundnut
6.4,442.2,15.4,365.7,1302.9,groundnut
6.5,513.5,13.3,305.1,1302.9,groundnut
6.7,431.6,16.6,304.9,1302.9,groundnut
6.7,509.0,16.7,349.5,1302.9,groundnut
6.7,445.2,17.5,296.4,1302.9,groundnut
6.9,497.3,9.0,299.2,1302.9,groundnut
6.4,499.5,11.5,291.8,1302.9,groundnut
7.1,446.4,9.4,279.7,1302.9,groundnut
7.0,486.9,9.0,277.9,1302.9,groundnut
6.8,479.9,9.3,278.1,1302.9,groundnut
7.0,490.5,16.8,346.6,1302.9,groundnut
6.3,445.0,9.5,315.0,1302.9,groundnut
7.0,514.9,12.0,375.3,1302.9,groundnut
6.7,460.9,16.5,370.5,1302.9,groundnut
6.4,500.2,11.9,296.2,1302.9,groundnut
7.2,521.5,8.7,339.2,1302.9,groundnut
6.4,473.7,10.9,349.2,1302.9,groundnut
7.1,482.6,8.4,333.4,1302.9,groundnut
6.4,473.1,10.1,306.4,1302.9,groundnut
7.1,495.1,11.1,348.3,1302.9,groundnut
6.3,509.0,16.3,268.2,1302.9,groundnut
6.4,475.1,17.2,338.1,1302.9,groundnut
6.4,481.4,11.3,368.8,1302.9,groundnut
6.3,502.8,17.5,268.1,1302.9,groundnut
6.5,436.9,15.4,328.6,1302.9,groundnut
6.7,435.5,11.9,306.7,1302.9,groundnut
6.8,512.9,16.4,336.4,1302.9,groundnut
6.7,448.9,9.2,279.1,1302.9,groundnut
7.0,451.7,17.7,354.6,1302.9,groundnut
6.4,466.0,17.2,254.7,1302.9,groundnut
7.1,509.1,13.9,337.4,1302.9,groundnut
6.6,465.3,16.1,279.4,1302.9,groundnut
7.2,441.9,9.8,302.0,1302.9,groundnut
7.0,500.5,10.5,317.1,1302.9,groundnut
6.5,514.1,14.0,302.6,1302.9,groundnut
7.0,520.4,13.5,345.3,1302.9,groundnut
6.4,430.9,13.2,252.1,1302.9,groundnut
7.0,507.4,11.9,272.6,1302.9,groundnut
6.7,524.3,15.3,283.0,1302.9,groundnut
6.7,445.9,13.0,363.9,1302.9,groundnut
6.6,483.8,16.1,271.5,1302.9,groundnut
6.5,483.1,10.2,298.9,1302.9,groundnut
6.9,488.0,13.6,276.2,1302.9,groundnut
6.4,464.2,15.8,265.3,1302.9,groundnut
6.5,476.8,10.1,293.2,1302.9,groundnut
6.6,490.2,14.9,307.4,1302.9,groundnut
7.1,467.2,16.4,361.8,1302.9,groundnut
6.8,457.8,12.6,276.1,1302.9,groundnut
6.6,455.6,17.4,370.5,1302.9,groundnut
6.8,523.9,12.6,322.4,1302.9,groundnut
6.7,514.5,9.1,253.9,1302.9,groundnut
6.5,484.0,9.3,294.6,1302.9,groundnut
6.7,462.8,10.8,260.4,1302.9,groundnut
7.0,454.6,12.0,361.2,1302.9,groundnut
6.5,496.2,9.4,298.1,1302.9,groundnut
6.4,497.0,15.1,325.2,1302.9,groundnut
7.1,435.9,10.3,287.1,1302.9,groundnut
6.8,483.9,17.0,360.3,1302.9,groundnut
6.8,484.8,11.2,312.7,1302.9,groundnut
6.8,466.7,9.7,345.0,1302.9,groundnut
6.7,432.6,12.7,316.0,1302.9,groundnut
6.6,434.9,14.9,370.3,1302.9,groundnut
6.6,492.7,8.6,375.5,1302.9,groundnut
6.9,492.0,16.8,291.7,1302.9,groundnut
6.8,445.0,14.3,367.3,1302.9,groundnut
7.1,433.8,8.6,282.2,1302.9,groundnut
6.5,448.9,10.9,337.5,1302.9,groundnut
6.6,431.5,14.2,343.6,1302.9,groundnut
6.5,492.6,16.5,359.6,1302.9,groundnut
6.4,465.1,15.4,271.8,1302.9,groundnut
6.4,433.5,9.5,297.8,1302.9,groundnut
6.7,472.3,13.3,277.8,1302.9,groundnut
6.7,501.8,9.3,270.3,1302.9,groundnut
6.9,438.3,11.1,343.7,1302.9,groundnut
7.1,441.2,9.0,254.5,1302.9,groundnut
6.9,481.3,12.1,311.8,1302.9,groundnut
6.3,432.4,12.5,258.7,1302.9,groundnut
6.9,488.7,15.7,301.5,1302.9,groundnut
6.6,481.3,16.6,375.4,1302.9,groundnut
6.9,503.4,11.1,319.7,1302.9,groundnut
6.6,439.8,13.5,263.7,1302.9,groundnut
7.0,450.6,9.5,266.3,1302.9,groundnut
6.8,435.9,16.0,320.5,1302.9,groundnut
7.1,444.4,11.3,356.3,1302.9,groundnut
6.7,435.5,12.8,350.0,1302.9,groundnut
6.5,471.6,13.0,256.5,1302.9,groundnut
6.9,488.9,10.3,371.9,1302.9,groundnut
7.1,443.4,10.7,268.6,1302.9,groundnut
6.7,487.6,16.0,297.0,1302.9,groundnut
6.4,448.0,9.4,365.5,1302.9,groundnut
6.6,228.4,15.1,382.1,130.6,Gram
6.3,311.2,13.1,376.1,130.6,Gram
5.8,276.0,17.5,328.0,130.6,Gram
6.5,217.1,18.0,382.9,130.6,Gram
5.3,347.1,14.6,364.5,130.6,Gram
5.6,203.2,14.5,363.5,130.6,Gram
6.6,250.8,17.1,330.6,130.6,Gram
6.1,318.9,14.6,375.7,130.6,Gram
6.5,213.2,17.3,359.7,130.6,Gram
6.6,271.8,20.2,356.4,130.6,Gram
6.7,312.3,17.2,336.2,130.6,Gram
6.0,281.9,20.2,415.1,130.6,Gram
5.7,208.8,20.0,306.0,130.6,Gram
6.2,369.4,18.1,349.0,130.6,Gram
6.1,267.7,14.9,352.4,130.6,Gram
5.7,307.7,14.2,388.8,130.6,Gram
5.9,294.7,18.6,307.1,130.6,Gram
6.1,296.7,18.0,349.4,130.6,Gram
5.5,182.1,13.3,335.3,130.6,Gram
5.3,180.9,15.7,301.6,130.6,Gram
6.0,236.6,16.6,329.7,130.6,Gram
6.1,289.3,17.0,321.0,130.6,Gram
6.5,187.9,20.2,368.0,130.6,Gram
5.7,275.2,14.6,355.9,130.6,Gram
6.4,365.6,14.6,318.4,130.6,Gram
5.8,257.2,14.9,374.5,130.6,Gram
6.1,181.7,14.3,319.8,130.6,Gram
5.6,201.5,14.5,399.6,130.6,Gram
5.7,216.6,18.7,325.2,130.6,Gram
6.4,353.1,17.2,371.6,130.6,Gram
6.0,246.4,20.1,326.6,130.6,Gram
5.5,240.3,16.7,382.2,130.6,Gram
6.0,225.6,15.6,407.6,130.6,Gram
5.9,204.9,19.2,316.1,130.6,Gram
6.4,200.8,20.7,367.0,130.6,Gram
6.2,336.9,15.6,325.2,130.6,Gram
5.6,185.0,20.6,406.7,130.6,Gram
5.4,253.7,19.7,415.1,130.6,Gram
6.5,197.5,18.1,415.5,130.6,Gram
6.6,283.5,15.8,341.2,130.6,Gram
6.4,233.0,21.1,344.9,130.6,Gram
6.4,299.3,18.4,312.8,130.6,Gram
5.6,234.4,17.4,402.3,130.6,Gram
6.3,246.1,16.7,302.5,130.6,Gram
6.5,315.1,15.7,401.4,130.6,Gram
5.4,202.4,15.1,412.2,130.6,Gram
5.6,188.8,13.5,387.3,130.6,Gram
6.2,220.7,18.7,313.8,130.6,Gram
6.2,350.3,20.2,313.9,130.6,Gram
5.6,195.2,13.4,374.7,130.6,Gram
5.5,333.8,19.8,337.7,130.6,Gram
6.0,292.4,19.9,315.6,130.6,Gram
6.4,250.2,15.2,315.7,130.6,Gram
6.1,224.1,16.5,369.5,130.6,Gram
5.7,236.9,21.0,328.1,130.6,Gram
5.6,290.2,16.0,378.2,130.6,Gram
6.5,272.4,14.4,392.3,130.6,Gram
5.4,336.0,16.7,408.1,130.6,Gram
6.6,356.2,18.7,375.0,130.6,Gram
5.9,339.6,14.8,391.1,130.6,Gram
6.0,230.4,17.8,391.3,130.6,Gram
5.9,279.0,18.6,410.8,130.6,Gram
5.5,262.3,20.2,324.6,130.6,Gram
6.0,323.2,17.9,387.4,130.6,Gram
5.8,310.7,17.5,400.1,130.6,Gram
5.7,210.8,14.3,332.7,130.6,Gram
5.5,239.9,16.2,339.2,130.6,Gram
6.6,327.3,21.2,313.7,130.6,Gram
5.9,202.8,18.9,341.7,130.6,Gram
6.0,277.8,14.6,308.6,130.6,Gram
6.4,334.2,18.1,329.8,130.6,Gram
6.5,309.2,13.8,412.5,130.6,Gram
5.7,332.5,18.4,405.7,130.6,Gram
5.4,178.5,13.9,337.7,130.6,Gram
5.5,247.0,16.7,402.5,130.6,Gram
5.3,198.2,20.6,341.7,130.6,Gram
5.5,186.5,16.8,396.2,130.6,Gram
5.7,200.4,13.7,397.3,130.6,Gram
5.8,310.6,15.6,390.9,130.6,Gram
5.8,286.4,18.0,347.0,130.6,Gram
5.4,232.6,14.0,393.8,130.6,Gram
5.3,248.8,17.1,377.9,130.6,Gram
6.6,173.5,15.1,332.4,130.6,Gram
6.1,302.1,20.2,382.5,130.6,Gram
6.5,301.7,14.6,413.2,130.6,Gram
5.8,302.6,16.7,316.4,130.6,Gram
5.8,280.2,15.7,324.0,130.6,Gram
5.7,370.4,15.0,407.6,130.6,Gram
5.7,257.6,13.7,327.6,130.6,Gram
5.5,238.1,17.5,365.7,130.6,Gram
6.2,327.9,17.2,380.2,130.6,Gram
5.8,182.4,18.1,314.4,130.6,Gram
5.9,318.7,19.2,394.5,130.6,Gram
5.8,288.3,20.6,354.7,130.6,Gram
5.9,193.8,15.9,300.8,130.6,Gram
5.6,308.2,15.8,343.6,130.6,Gram
5.9,271.2,20.0,300.6,130.6,Gram
5.7,332.2,16.9,392.1,130.6,Gram
5.6,264.8,20.2,342.5,130.6,Gram
6.6,365.3,17.9,400.5,130.6,Gram
5.9,357.7,18.1,351.0,130.6,Gram
6.2,203.1,18.9,312.2,130.6,Gram
5.3,331.3,16.1,302.3,130.6,Gram
6.2,272.1,14.6,343.0,130.6,Gram
5.9,289.5,17.0,362.6,130.6,Gram
6.3,263.7,17.1,397.0,130.6,Gram
5.4,243.3,19.7,407.4,130.6,Gram
5.4,233.4,20.5,334.3,130.6,Gram
5.7,297.5,17.1,304.6,130.6,Gram
6.5,371.3,18.3,341.7,130.6,Gram
5.8,338.3,19.7,381.2,130.6,Gram
6.1,268.3,16.0,341.1,130.6,Gram
5.7,284.6,14.1,325.3,130.6,Gram
6.7,197.4,18.2,334.5,130.6,Gram
5.7,213.0,16.7,407.7,130.6,Gram
6.3,268.8,18.0,361.4,130.6,Gram
5.6,170.9,17.2,386.7,130.6,Gram
6.0,236.6,13.6,316.2,130.6,Gram
5.9,340.3,21.1,343.0,130.6,Gram
6.1,278.2,15.6,329.1,130.6,Gram
5.5,216.5,18.3,301.6,130.6,Gram
6.7,219.2,20.9,369.3,130.6,Gram
5.3,350.0,14.3,367.7,130.6,Gram
5.9,376.2,17.2,411.4,130.6,Gram
6.3,241.5,13.7,412.4,130.6,Gram
5.6,258.0,15.8,351.8,130.6,Gram
6.2,261.7,18.0,387.5,130.6,Gram
6.6,277.8,13.3,329.4,130.6,Gram
6.5,359.2,20.3,412.5,130.6,Gram
5.7,348.0,15.1,346.8,130.6,Gram
5.8,179.9,20.6,415.2,130.6,Gram
5.6,221.4,15.6,305.9,130.6,Gram
6.3,352.2,13.6,402.2,130.6,Gram
5.7,188.3,21.0,340.2,130.6,Gram
6.3,346.7,18.1,318.8,130.6,Gram
6.7,324.5,18.5,358.4,130.6,Gram
6.1,203.4,21.1,316.3,130.6,Gram
6.5,299.5,18.5,371.4,130.6,Gram
6.6,255.3,17.1,362.2,130.6,Gram
6.5,380.1,17.2,392.5,130.6,Gram
6.0,339.3,17.5,374.2,130.6,Gram
5.6,232.7,20.6,394.5,130.6,Gram
5.8,205.3,14.2,411.3,130.6,Gram
6.2,229.6,18.2,398.8,130.6,Gram
5.4,202.0,16.9,319.9,130.6,Gram
6.2,201.7,17.5,399.9,130.6,Gram
6.2,330.8,15.3,343.5,130.6,Gram
6.2,354.9,16.6,385.9,130.6,Gram
5.4,332.4,21.0,339.8,130.6,Gram
5.9,253.5,18.9,391.7,130.6,Gram
6.6,319.3,20.3,387.5,130.6,Gram
5.6,358.1,16.0,335.2,130.6,Gram
6.2,327.2,18.7,312.7,130.6,Gram
6.2,362.1,13.3,318.1,130.6,Gram
6.2,373.4,19.9,308.6,130.6,Gram
5.3,363.8,15.2,387.3,130.6,Gram
6.5,251.7,18.0,333.8,130.6,Gram
6.3,314.4,14.9,338.0,130.6,Gram
5.8,359.7,13.5,327.4,130.6,Gram
6.3,171.5,21.2,355.0,130.6,Gram
6.1,321.4,15.4,349.0,130.6,Gram
5.5,330.9,16.4,403.2,130.6,Gram
6.2,207.1,19.0,387.0,130.6,Gram
5.4,275.1,19.4,377.0,130.6,Gram
6.3,261.7,17.0,387.8,130.6,Gram
5.4,260.5,15.4,384.8,130.6,Gram
6.4,313.2,15.3,377.3,130.6,Gram
5.6,370.2,17.6,329.4,130.6,Gram
5.7,370.4,14.6,308.5,130.6,Gram
5.4,202.3,16.0,361.6,130.6,Gram
5.7,236.5,17.1,406.5,130.6,Gram
5.3,345.0,19.9,352.2,130.6,Gram
5.5,374.7,18.1,303.7,130.6,Gram
6.1,307.0,15.3,386.3,130.6,Gram
6.1,244.7,17.4,400.8,130.6,Gram
5.9,287.7,18.1,322.4,130.6,Gram
6.1,243.1,13.5,320.2,130.6,Gram
5.5,365.2,21.0,327.1,130.6,Gram
6.3,173.8,15.2,343.9,130.6,Gram
6.3,263.9,18.6,393.2,130.6,Gram
5.7,366.2,19.0,381.0,130.6,Gram
5.9,171.0,16.4,387.5,130.6,Gram
6.1,255.1,15.6,379.6,130.6,Gram
6.5,243.9,20.9,347.6,130.6,Gram
5.5,180.8,14.2,406.5,130.6,Gram
6.3,357.7,13.3,414.2,130.6,Gram
5.5,233.1,17.8,387.3,130.6,Gram
6.3,234.7,20.7,333.4,130.6,Gram
6.3,363.2,17.6,401.6,130.6,Gram
5.4,278.3,20.9,313.0,130.6,Gram
5.8,178.2,18.5,304.0,130.6,Gram
6.5,184.9,17.5,371.0,130.6,Gram
5.3,312.9,20.8,309.3,130.6,Gram
6.3,328.2,17.5,305.2,130.6,Gram
6.3,351.8,14.3,356.2,130.6,Gram
6.7,341.2,15.7,413.8,130.6,Gram
5.9,278.3,14.6,404.0,130.6,Gram
5.6,278.3,19.8,318.9,130.6,Gram
6.1,371.2,17.3,384.1,130.6,Gram
5.7,261.3,13.4,364.2,130.6,Gram
5.5,312.4,17.4,414.0,130.6,Gram
6.2,241.8,14.1,311.8,130.6,Gram
5.8,333.8,19.6,318.0,130.6,Gram
6.1,208.3,17.9,359.6,130.6,Gram
6.0,250.4,15.4,340.8,130.6,Gram
6.4,345.7,13.7,322.0,130.6,Gram
5.9,200.0,20.1,328.9,130.6,Gram
5.3,246.8,13.1,412.8,130.6,Gram
6.4,373.5,17.5,407.1,130.6,Gram
5.7,293.7,14.3,400.3,130.6,Gram
6.7,305.4,14.5,368.4,130.6,Gram
5.7,274.8,20.2,301.6,130.6,Gram
6.2,243.9,20.3,313.2,130.6,Gram
5.8,210.5,14.5,373.1,130.6,Gram
5.4,262.3,16.3,334.9,130.6,Gram
6.0,349.5,19.5,402.2,130.6,Gram
5.6,204.1,15.5,326.1,130.6,Gram
6.5,202.0,16.5,368.8,130.6,Gram
6.1,193.1,13.4,403.3,130.6,Gram
6.6,222.5,18.6,303.4,130.6,Gram
6.5,178.5,19.0,410.1,130.6,Gram
6.5,334.8,20.0,356.0,130.6,Gram
6.7,378.9,19.3,329.2,130.6,Gram
5.7,172.5,13.7,302.5,130.6,Gram
6.5,216.7,20.3,409.4,130.6,Gram
5.3,231.0,19.5,304.3,130.6,Gram
6.2,279.5,20.2,393.8,130.6,Gram
6.0,237.0,15.4,411.8,130.6,Gram
6.1,233.8,13.4,383.5,130.6,Gram
6.7,364.5,17.2,360.9,130.6,Gram
5.7,278.1,18.9,323.6,130.6,Gram
6.3,338.8,18.3,403.7,130.6,Gram
5.7,345.7,14.1,331.9,130.6,Gram
6.4,199.9,13.4,377.1,130.6,Gram
6.4,274.1,18.8,349.5,130.6,Gram
6.1,199.6,19.8,410.5,130.6,Gram
5.4,254.2,20.4,387.2,130.6,Gram
6.6,248.2,18.4,315.9,130.6,Gram
5.4,323.1,18.7,366.7,130.6,Gram
5.4,270.4,13.4,337.9,130.6,Gram
6.0,311.1,18.1,373.8,130.6,Gram
5.8,172.9,13.4,331.9,130.6,Gram
5.3,290.3,15.7,386.1,130.6,Gram
5.7,284.1,16.6,321.0,130.6,Gram
6.7,336.9,20.3,342.5,130.6,Gram
6.0,232.4,16.5,341.6,130.6,Gram
6.6,170.5,17.9,337.6,130.6,Gram
6.4,347.5,17.9,401.5,130.6,Gram
5.7,238.4,15.3,377.6,130.6,Gram
5.7,342.8,19.8,364.0,130.6,Gram
6.6,213.8,15.9,343.8,130.6,Gram
5.4,309.2,14.4,409.3,130.6,Gram
6.0,326.4,16.7,380.8,130.6,Gram
6.6,337.1,19.3,383.7,130.6,Gram
6.1,195.1,19.6,349.1,130.6,Gram
6.0,293.9,15.7,365.9,130.6,Gram
5.8,292.1,15.6,313.5,130.6,Gram
5.4,328.2,16.6,305.6,130.6,Gram
6.6,207.3,20.8,358.1,130.6,Gram
5.8,185.3,13.2,352.5,130.6,Gram
6.3,217.2,16.5,383.0,130.6,Gram
6.3,171.7,15.0,414.2,130.6,Gram
6.7,338.4,20.5,414.7,130.6,Gram
5.9,177.8,17.2,394.3,130.6,Gram
6.1,350.9,13.4,415.5,130.6,Gram
6.1,214.7,17.8,355.3,130.6,Gram
5.7,222.2,17.8,309.9,130.6,Gram
6.3,292.0,20.8,405.1,130.6,Gram
6.0,281.1,17.5,320.2,130.6,Gram
5.6,229.9,13.7,336.8,130.6,Gram
6.4,310.1,16.2,410.6,130.6,Gram
6.3,368.9,13.2,370.5,130.6,Gram
5.8,235.0,17.4,353.7,130.6,Gram
5.5,293.1,18.6,350.6,130.6,Gram
5.4,255.0,19.6,412.5,130.6,Gram
6.2,176.8,14.3,394.2,130.6,Gram
5.6,260.1,19.6,376.1,130.6,Gram
5.4,223.1,19.3,353.9,130.6,Gram
5.3,198.8,16.2,375.7,130.6,Gram
6.5,289.2,19.9,361.6,130.6,Gram
6.6,240.8,16.0,342.9,130.6,Gram
5.9,208.9,20.6,393.3,130.6,Gram
6.2,237.5,20.1,303.3,130.6,Gram
6.6,307.0,20.0,310.3,130.6,Gram
5.4,199.6,16.5,378.5,130.6,Gram
6.0,197.7,18.7,311.3,130.6,Gram
6.7,337.7,13.8,405.7,130.6,Gram
6.6,235.7,18.8,308.4,130.6,Gram
6.6,331.1,14.7,375.6,130.6,Gram
6.7,238.3,13.7,383.7,130.6,Gram
6.3,291.2,18.1,398.3,130.6,Gram
5.7,250.2,17.9,332.7,130.6,Gram
6.2,298.4,16.1,363.0,130.6,Gram
5.6,186.6,20.8,371.5,130.6,Gram
6.7,209.8,21.0,339.0,130.6,Gram
6.0,215.8,17.5,403.1,130.6,Gram
6.4,172.7,14.6,359.9,130.6,Gram
6.0,304.7,18.8,322.7,130.6,Gram
5.5,172.2,16.3,414.7,130.6,Gram
6.2,375.9,14.8,356.2,130.6,Gram
6.6,295.8,13.9,301.3,130.6,Gram
5.4,174.8,17.7,377.5,130.6,Gram
6.2,240.9,18.4,338.8,130.6,Gram
5.8,192.2,20.0,349.7,130.6,Gram
5.6,289.7,19.9,393.2,130.6,Gram
6.5,275.9,17.8,393.8,130.6,Gram
5.5,359.1,18.0,355.4,130.6,Gram
5.9,190.9,13.9,316.4,130.6,Gram
5.4,252.0,13.3,353.9,130.6,Gram
6.5,309.5,20.8,388.6,130.6,Gram
5.7,213.1,14.1,346.4,130.6,Gram
6.1,270.6,13.2,364.8,130.6,Gram
6.3,243.1,14.6,340.0,130.6,Gram
6.0,203.9,18.1,401.3,130.6,Gram
5.6,308.2,20.6,382.2,130.6,Gram
5.7,172.0,19.2,314.8,130.6,Gram
6.5,245.1,14.9,319.1,130.6,Gram
6.2,209.2,19.0,397.6,130.6,Gram
5.5,351.4,17.8,407.7,130.6,Gram
5.6,240.3,19.0,319.7,130.6,Gram
5.5,298.0,16.8,325.8,130.6,Gram
6.6,234.4,13.7,331.5,130.6,Gram
6.6,185.0,16.3,359.4,130.6,Gram
6.0,190.3,17.4,316.5,130.6,Gram
6.3,296.5,19.8,402.5,130.6,Gram
6.1,188.2,14.9,356.1,130.6,Gram
6.0,181.2,14.1,352.1,130.6,Gram
5.7,183.3,17.0,402.9,130.6,Gram
6.1,251.0,15.2,359.3,130.6,Gram
6.1,294.8,20.3,346.9,130.6,Gram
5.7,293.9,21.0,331.5,130.6,Gram
5.5,322.6,13.6,376.0,130.6,Gram
6.5,193.8,20.9,366.2,130.6,Gram
5.5,193.7,17.2,306.9,130.6,Gram
5.9,172.0,20.7,342.1,130.6,Gram
5.4,254.8,20.6,413.1,130.6,Gram
6.2,361.1,16.8,401.8,130.6,Gram
6.2,226.2,19.2,383.3,130.6,Gram
5.5,359.8,19.6,368.8,130.6,Gram
6.2,341.1,18.2,393.5,130.6,Gram
5.3,208.4,19.6,302.8,130.6,Gram
6.3,379.4,17.7,301.0,130.6,Gram
6.7,326.8,14.3,388.2,130.6,Gram
5.4,372.6,15.3,340.8,130.6,Gram
5.9,213.5,16.7,325.4,130.6,Gram
5.9,178.8,14.6,403.2,130.6,Gram
6.4,197.6,15.9,328.2,130.6,Gram
6.2,264.2,15.4,412.9,130.6,Gram
5.7,226.4,19.5,387.8,130.6,Gram
5.9,369.2,17.8,369.4,130.6,Gram
5.8,222.4,17.4,337.3,130.6,Gram
5.6,263.0,18.1,411.5,130.6,Gram
6.0,175.6,20.7,406.9,130.6,Gram
6.0,172.1,20.8,323.4,130.6,Gram
6.2,171.1,19.3,308.3,130.6,Gram
5.5,272.4,20.2,319.4,130.6,Gram
6.2,311.9,15.2,378.8,130.6,Gram
6.2,359.0,15.6,387.8,130.6,Gram
5.5,231.0,16.9,398.2,130.6,Gram
6.3,296.0,15.3,325.7,130.6,Gram
5.8,282.9,19.7,317.9,130.6,Gram
5.8,175.7,19.8,379.0,130.6,Gram
5.8,349.8,15.2,380.0,130.6,Gram
6.5,256.7,15.5,412.1,130.6,Gram
5.5,236.1,16.6,393.5,130.6,Gram
5.5,263.1,19.3,345.1,130.6,Gram
5.5,263.0,20.1,401.6,130.6,Gram
6.0,327.3,21.0,308.6,130.6,Gram
6.1,312.9,18.4,378.2,130.6,Gram
6.4,188.0,16.6,355.3,130.6,Gram
6.1,273.7,19.1,362.6,130.6,Gram
6.4,326.5,20.9,399.7,130.6,Gram
6.4,355.4,19.7,410.7,130.6,Gram
5.7,327.0,19.7,339.4,130.6,Gram
6.1,311.1,14.2,304.9,130.6,Gram
5.4,231.4,13.7,351.5,130.6,Gram
5.8,258.4,16.6,394.0,130.6,Gram
5.9,278.9,17.3,329.3,130.6,Gram
6.2,347.6,20.8,366.9,130.6,Gram
5.6,247.6,14.9,402.8,130.6,Gram
6.3,277.4,18.8,384.1,130.6,Gram
6.2,321.9,15.8,316.2,130.6,Gram
5.7,237.3,14.8,333.9,130.6,Gram
5.7,246.1,18.5,331.4,130.6,Gram
6.6,265.6,19.4,399.7,130.6,Gram
6.1,283.2,20.2,396.2,130.6,Gram
6.0,345.1,14.8,305.9,130.6,Gram
5.4,296.9,20.4,385.0,130.6,Gram
5.6,311.9,19.2,396.1,130.6,Gram
5.6,322.7,13.2,314.9,130.6,Gram
6.5,207.8,19.4,346.4,130.6,Gram
5.5,320.5,18.2,307.8,130.6,Gram
6.1,175.3,15.6,321.6,130.6,Gram
5.3,243.7,20.1,391.3,130.6,Gram
5.9,180.6,20.9,355.6,130.6,Gram
5.8,248.9,19.3,381.3,130.6,Gram
6.2,251.8,17.6,301.1,130.6,Gram
5.4,372.9,17.4,381.9,130.6,Gram
6.0,236.0,14.9,361.0,130.6,Gram
5.9,182.9,15.7,363.5,130.6,Gram
6.2,289.4,19.8,375.9,130.6,Gram
6.0,248.0,19.8,331.3,130.6,Gram
5.9,275.4,17.2,370.5,130.6,Gram
6.5,289.3,19.7,330.8,130.6,Gram
6.2,189.7,19.9,379.6,130.6,Gram
6.2,223.4,19.9,317.0,130.6,Gram
5.9,333.4,16.7,333.9,130.6,Gram
6.4,368.5,19.2,377.0,130.6,Gram
6.2,178.5,19.6,386.1,130.6,Gram
6.6,196.4,16.6,387.2,130.6,Gram
6.4,186.6,17.8,312.9,130.6,Gram
5.9,338.9,13.2,347.1,130.6,Gram
5.7,230.1,20.3,343.9,130.6,Gram
6.2,245.5,18.3,356.0,130.6,Gram
5.8,281.8,15.3,304.8,130.6,Gram
5.7,294.7,15.5,365.9,130.6,Gram
5.6,336.6,14.6,303.2,130.6,Gram
5.7,271.9,14.7,368.3,130.6,Gram
5.4,315.0,18.3,396.2,130.6,Gram
6.1,239.5,14.1,329.3,130.6,Gram
6.5,272.7,20.5,376.5,130.6,Gram
6.3,194.2,20.7,304.9,130.6,Gram
5.9,364.4,15.2,326.7,130.6,Gram
5.7,224.3,14.5,408.9,130.6,Gram
5.6,170.4,13.2,411.6,130.6,Gram
6.3,287.2,19.8,311.1,130.6,Gram
6.5,208.1,16.4,384.6,130.6,Gram
6.4,262.8,21.0,331.4,130.6,Gram
6.7,182.2,19.2,372.4,130.6,Gram
5.5,232.6,18.5,337.1,130.6,Gram
5.9,284.5,13.7,362.5,130.6,Gram
5.6,219.6,20.8,348.1,130.6,Gram
5.8,214.1,14.2,358.8,130.6,Gram
5.6,328.7,17.4,414.8,130.6,Gram
